Biosample,Contig,Genus,Species,Predicted_mobility,Size,Relaxase,PCN,Percentage_DNA_load,Total_DNA_load,Replicon_type,Replicon_form,Chromosome_size,GC,Plasmids_per_cell,Topology,Predicted_PTU
GCA_003431865,NZ_CP027181.1,Acinetobacter,Acinetobacter baumannii,mobilizable,6078,MOBP,17.3393848240051,2.57451135776699,105388.780960303,-,Single replicons,4093545,39.2563343205002,4,circular,PTU-Pse11
GCA_003431865,NZ_CP027179.1,Acinetobacter,Acinetobacter baumannii,mobilizable,39535,MOBP,5.03459398243719,4.86235458742128,199042.673095654,-,Single replicons,4093545,39.9468825091691,4,circular,-
GCA_003547115,NZ_CP027187.1,Acinetobacter,Acinetobacter baumannii,mobilizable,6078,MOBP,23.184366290227,3.45505299640284,140914.578312,-,Single replicons,4078507,39.2563343205002,4,circular,PTU-Pse11
GCA_003547115,NZ_CP027184.1,Acinetobacter,Acinetobacter baumannii,mobilizable,60699,MOBP,2.96265056435688,4.40920970850114,179829.926605898,-,Single replicons,4078507,38.8293052603832,4,circular,-
GCA_003812065,NZ_CP033752.1,Acinetobacter,Acinetobacter baumannii,mobilizable,13195,MOBQ,4.12346066999319,1.43055819392036,54409.0635405602,rep_cluster_1364,Single replicons,3803345,35.9757483895415,3,circular,-
GCA_003812065,NZ_CP033753.1,Acinetobacter,Acinetobacter baumannii,mobilizable,86551,MOBP,1.39318747788135,3.17041365950523,120581.769398109,-,Single replicons,3803345,40.4247206849141,3,circular,-
GCA_003812245,NZ_CP033857.1,Acinetobacter,Acinetobacter sp.,conjugative,67023,MOBF,1.40073558046882,2.39127551953659,93881.5008097616,rep_cluster_734,Single replicons,3926001,33.3766020619787,3,circular,PTU-Pse5
GCA_003812245,NZ_CP033860.1,Acinetobacter,Acinetobacter sp.,mobilizable,11600,MOBP,7.34255920583277,2.16947695091418,85173.6867876601,rep_cluster_1172,Single replicons,3926001,37.0431034482759,3,circular,-
GCA_003812385,NZ_CP033769.1,Acinetobacter,Acinetobacter baumannii,mobilizable,97783,Multiple MOB,1.11401075508287,2.88061025107967,108931.313664268,rep_cluster_639,Single replicons,3781536,40.7688453003078,2,circular,-
GCA_003812385,NZ_CP033770.1,Acinetobacter,Acinetobacter baumannii,mobilizable,6078,MOBP,7.34620319929739,1.18074303789068,44650.2230453295,-,Single replicons,3781536,39.1905231984205,2,circular,PTU-Pse11
GCA_003938405,NZ_CP078030.1,Acinetobacter,Acinetobacter variabilis,non-mobilizable,19843,No MOB,1.52777417267992,0.932158258201691,30315.6229084877,rep_cluster_1364,Single replicons,3252197,38.1192360026206,5,circular,-
GCA_003938405,NZ_CP078029.1,Acinetobacter,Acinetobacter variabilis,non-mobilizable,19844,No MOB,1.50282022288649,0.916979029959118,29821.9645029595,-,Single replicons,3252197,35.0332594235033,5,circular,-
GCA_003939325,NZ_CP079794.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,155957,Multiple MOB,1.45037769144853,7.10029630927249,226196.553625239,rep_cluster_639,Single replicons,3185734,39.9693505261066,6,circular,-
GCA_003939325,NZ_CP079797.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,6562,No MOB,15.0884698894679,3.1079349190701,99010.5394146887,rep_cluster_1283,Single replicons,3185734,34.5016763181957,6,circular,-
GCA_003939325,NZ_CP079795.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,6903,No MOB,7.78455005487411,1.68679334272089,53736.749028796,rep_cluster_1259,Single replicons,3185734,34.2314935535275,6,circular,-
GCA_003939325,NZ_CP079798.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,6005,MOBQ,12.5491937400865,2.36548024440268,75357.9084092192,-,Single replicons,3185734,37.3855120732723,6,circular,-
GCA_003939325,NZ_CP079796.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,6837,MOBQ,3.11874971845466,0.669324300932674,21322.8918250745,-,Single replicons,3185734,34.752084247477,6,circular,-
GCA_003939325,NZ_CP079793.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,340235,Multiple MOB,1.46217011929688,15.6159130215823,497481.450538974,-,Single replicons,3185734,38.4554793010713,6,circular,-
GCA_003939335,NZ_CP078019.1,Acinetobacter,Acinetobacter junii,mobilizable,332451,Multiple MOB,1.24974173597905,12.0890244690794,415477.889867971,-,Single replicons,3436819,38.8445214482736,1,circular,-
GCA_003939355,NZ_CP078044.1,Acinetobacter,Acinetobacter junii,mobilizable,19316,MOBQ,2.42366233210087,1.46306135755568,46815.4616068605,rep_cluster_1740,Single replicons,3199829,36.9434665562228,2,circular,-
GCA_003939355,NZ_CP078043.1,Acinetobacter,Acinetobacter junii,non-mobilizable,264416,No MOB,1.31926265884367,10.9016499069421,348834.155200807,-,Single replicons,3199829,38.8864516519424,2,circular,PTU-?
GCA_003948535,NZ_CP039521.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,5602,No MOB,5.58938553685401,0.799701533969114,31311.7377774562,rep_cluster_1172,Single replicons,3915428,33.2738307747233,1,circular,-
GCA_003949725,NZ_CP039933.1,Acinetobacter,Acinetobacter baumannii,conjugative,10255,MOBQ,4.71263916277075,1.21944092808838,48328.114614214,rep_cluster_1906,Single replicons,3963137,36.4310092637738,3,circular,-
GCA_003949725,NZ_CP039931.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,84785,No MOB,1.36459009894548,2.91932303978118,115696.771539093,-,Single replicons,3963137,37.4417644630536,3,circular,-
GCA_003952785,NZ_CP022299.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,94476,Multiple MOB,5.03199294154163,13.1678715955277,475402.565145087,"rep_cluster_1259,rep_cluster_639",Multiple replicons,3610322,39.1665608196791,4,circular,-
GCA_003952785,NZ_CP022301.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,6970,No MOB,6.30231465965547,1.21670956711891,43927.1331777987,rep_cluster_1154,Single replicons,3610322,34.1176470588235,4,circular,-
GCA_003952785,NZ_CP022302.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,1859,No MOB,11.5357694359606,0.593991211350422,21444.9953814508,-,Single replicons,3610322,39.6987627756859,4,circular,-
GCA_003952785,NZ_CP022300.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,22605,No MOB,1.83165817621223,1.14684045005619,41404.6330732775,-,Single replicons,3610322,50.2101305021013,4,circular,-
GCA_007107525,NZ_CP041590.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,145071,No MOB,1.53875945708898,5.87655419142608,223229.373199355,rep_cluster_718,Single replicons,3798644,41.0357686925712,3,circular,PTU-Pse10
GCA_007107525,NZ_CP041588.1,Acinetobacter,Acinetobacter baumannii,mobilizable,6078,MOBP,34.2728738274972,5.48381283225088,208310.527123528,-,Single replicons,3798644,39.2398815399803,3,circular,PTU-Pse11
GCA_008632635,NZ_CP043954.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,7791,No MOB,32.2576615100826,6.32657772278073,251319.440825053,rep_cluster_1233,Single replicons,3972439,33.7183930175844,1,circular,-
GCA_009035845,NZ_CP045109.1,Acinetobacter,Acinetobacter baumannii,mobilizable,9540,MOBQ,12.9715096526935,3.10773570192769,123748.202086696,rep_cluster_1226,Single replicons,3981941,34.6750524109015,2,circular,PTU-Pse3
GCA_009035845,NZ_CP045108.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,7655,No MOB,11.6435283741781,2.2383859957828,89131.2097043336,rep_cluster_1172,Single replicons,3981941,33.3899412148922,2,circular,-
GCA_009892245,NZ_CP031974.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,8922,MOBQ,15.7420021198053,3.90457942934825,140450.142912903,rep_cluster_1283,Single replicons,3597062,35.283568706568,3,circular,-
GCA_009892245,NZ_CP031975.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,6725,No MOB,41.2525826889897,7.71250588906879,277423.618583456,rep_cluster_1154,Single replicons,3597062,34.7211895910781,3,circular,-
GCA_009892285,NZ_CP031981.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,10554,Multiple MOB,9.43099305573892,2.80597514266069,99534.7007102685,rep_cluster_1364,Single replicons,3547241,39.4542353610006,4,circular,-
GCA_009892285,NZ_CP031980.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,107843,Multiple MOB,1.10955607459443,3.37326546892322,119657.855752487,rep_cluster_1218,Single replicons,3547241,39.8987416893076,4,circular,-
GCA_009892285,NZ_CP031983.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,4281,No MOB,9.3885085313167,1.13305538085985,40192.2050225668,-,Single replicons,3547241,40.9250175192712,4,circular,-
GCA_009892285,NZ_CP031982.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,4481,No MOB,57.0401596708239,7.20551424289926,255596.955484962,-,Single replicons,3547241,40.6159339433162,4,circular,-
GCA_009892305,NZ_CP031990.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,5723,No MOB,67.6237754100618,10.5551114534412,387010.866671784,rep_cluster_1219,Single replicons,3666573,35.8553206360301,2,circular,-
GCA_009892305,NZ_CP031989.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,12769,MOBQ,25.3224020220719,8.8186366784416,323341.751419836,rep_cluster_1172,Single replicons,3666573,35.0771399483123,2,circular,-
GCA_009892325,NZ_CP031986.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,15913,MOBQ,3.70723253972114,1.76708115207166,58993.1914045825,rep_cluster_1740,Single replicons,3338454,41.7331741343556,3,circular,-
GCA_009892325,NZ_CP031987.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,7222,No MOB,41.9100095128209,9.06629501864015,302674.088701593,-,Single replicons,3338454,39.351980060925,3,circular,-
GCA_009892325,NZ_CP031985.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,35227,MOBP,1.0163741985231,1.07246689310002,35803.8138913734,-,Single replicons,3338454,37.3577085758083,3,circular,-
GCA_009892345,NZ_CP031994.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,10554,MOBQ,11.6724633084269,3.46967458366239,123191.177757137,rep_cluster_1364,Single replicons,3550511,39.4542353610006,6,circular,-
GCA_009892345,NZ_CP031993.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,21807,Multiple MOB,8.51323896586872,5.22877417162485,185648.202128699,"rep_cluster_1233,rep_cluster_2359",Multiple replicons,3550511,34.9566652909616,6,circular,-
GCA_009892345,NZ_CP031997.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,4280,No MOB,65.6578191327441,7.91478933280715,281015.465888145,-,Single replicons,3550511,41.3785046728972,6,circular,-
GCA_009892345,NZ_CP031996.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,5594,Multiple MOB,18.1843070969312,2.8650246091403,101723.013900233,-,Single replicons,3550511,39.6675008938148,6,circular,-
GCA_009892345,NZ_CP031995.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,6950,No MOB,48.5025627796471,9.49420551910831,337092.811318548,-,Single replicons,3550511,34.589928057554,6,circular,-
GCA_009892365,NZ_CP032000.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,8634,No MOB,5.82889453796291,1.42349034267205,50326.6754407718,rep_cluster_1233,Single replicons,3535442,32.2677785499189,3,circular,-
GCA_009892365,NZ_CP032001.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,5017,No MOB,2.2639693098831,0.321270551961636,11358.3340276835,-,Single replicons,3535442,41.9374127964919,3,circular,-
GCA_009892385,NZ_CP032004.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,10694,MOBQ,2.68601258653206,0.82222388056072,28724.2186003738,rep_cluster_1172,Single replicons,3493479,35.2814662427529,6,circular,-
GCA_009892385,NZ_CP032008.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,5017,No MOB,1.54861850203608,0.222397759503206,7769.41902471501,-,Single replicons,3493479,41.9573450269085,6,circular,-
GCA_009892385,NZ_CP032007.1,Acinetobacter,Acinetobacter haemolyticus,non-mobilizable,5924,No MOB,3.34401079470907,0.567054215807695,19809.9199478565,-,Single replicons,3493479,38.9601620526671,6,circular,-
GCA_009892385,NZ_CP032005.1,Acinetobacter,Acinetobacter haemolyticus,mobilizable,6950,MOBP,5.97996917893838,1.18966754326051,41560.7857936218,-,Single replicons,3493479,34.589928057554,6,circular,-
GCA_012272715,NZ_CP050905.1,Acinetobacter,Acinetobacter baumannii,mobilizable,110967,MOBP,1.30017801636425,3.60834574302937,144276.853941892,rep_cluster_718,Single replicons,3998421,41.6132724143214,2,circular,PTU-Pse10
GCA_012272715,NZ_CP050906.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,8731,No MOB,9.20031509963836,2.00899182789763,80327.9511349425,rep_cluster_1172,Single replicons,3998421,34.3717787195052,2,circular,PTU-Pse7
GCA_012272735,NZ_CP050909.1,Acinetobacter,Acinetobacter baumannii,conjugative,71194,MOBF,2.07306323688212,3.65446143150488,147589.664086585,rep_cluster_734,Single replicons,4038616,33.5674354580442,3,circular,PTU-Pse5
GCA_012272735,NZ_CP050908.1,Acinetobacter,Acinetobacter baumannii,mobilizable,110967,MOBP,1.12597182345065,3.09377557393047,124945.715332848,rep_cluster_718,Single replicons,4038616,41.6132724143214,3,circular,PTU-Pse10
GCA_012272735,NZ_CP050910.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,8731,No MOB,10.7099569878559,2.31536334380317,93508.6344609697,rep_cluster_1172,Single replicons,4038616,34.3717787195052,3,circular,PTU-Pse7
GCA_012272755,NZ_CP050912.1,Acinetobacter,Acinetobacter baumannii,conjugative,71194,MOBF,1.56412031844114,2.73765709831555,111355.981951099,rep_cluster_734,Single replicons,4067565,33.5674354580442,2,circular,PTU-Pse5
GCA_012272755,NZ_CP050913.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,8731,No MOB,9.03116424105867,1.93853312703505,78851.0949886832,rep_cluster_1172,Single replicons,4067565,34.3717787195052,2,circular,PTU-Pse7
GCA_012272775,NZ_CP050915.1,Acinetobacter,Acinetobacter baumannii,conjugative,92021,MOBF,1.72594542096793,4.0122933947777,158823.22358289,rep_cluster_734,Single replicons,3958415,34.4866932548005,1,circular,PTU-Pse5
GCA_012272795,NZ_CP050917.1,Acinetobacter,Acinetobacter baumannii,conjugative,71194,MOBF,2.43031791533932,4.3092885298868,173024.053664667,rep_cluster_734,Single replicons,4015142,33.5674354580442,2,circular,PTU-Pse5
GCA_012272795,NZ_CP050918.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,8731,No MOB,11.8571252667708,2.57835365982514,103524.560704176,rep_cluster_1172,Single replicons,4015142,34.3717787195052,2,circular,PTU-Pse7
GCA_013372085,NZ_CP053099.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,13409,No MOB,1.66421663368913,0.557142817509951,22315.4808411376,rep_cluster_1919,Single replicons,4005343,36.1622790662988,2,circular,-
GCA_013372085,NZ_CP053100.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,11302,No MOB,2.70985970834338,0.764649480049446,30626.8344236969,rep_cluster_1172,Single replicons,4005343,35.1796142275703,2,circular,PTU-Pse7
GCA_013787185,NZ_CP059388.1,Acinetobacter,Acinetobacter baumannii,mobilizable,9458,MOBQ,3.46015268503304,0.861024593149728,32726.1240950425,rep_cluster_1226,Single replicons,3800835,33.1888348488052,4,circular,-
GCA_013787185,NZ_CP059389.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,5688,No MOB,2.00229908110911,0.299646713770753,11389.0771733486,rep_cluster_1172,Single replicons,3800835,34.915611814346,4,circular,-
GCA_013787185,NZ_CP059390.1,Acinetobacter,Acinetobacter baumannii,mobilizable,4721,MOBP,8.36287165277379,1.03874851375408,39481.1170727451,-,Single replicons,3800835,38.7206100402457,4,circular,-
GCA_014168695,NZ_AP021939.1,Acinetobacter,Acinetobacter pittii,non-mobilizable,2726,No MOB,13.3920252847139,0.894527298592393,36506.66092613,rep_cluster_420,Single replicons,4081112,37.7842993396919,3,circular,PTU-?
GCA_014169935,NZ_AP022304.1,Acinetobacter,Acinetobacter sp.,mobilizable,11158,MOBQ,1.95403795224721,0.554473469389594,21803.1554711744,rep_cluster_1226,Single replicons,3932227,35.1138196809464,2,circular,-
GCA_014322245,NZ_CP047975.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,100072,No MOB,1.21279805203579,3.11767655962207,121367.126663325,rep_cluster_1218,Single replicons,3892871,43.6066032456631,3,circular,-
GCA_014322245,NZ_CP047976.1,Acinetobacter,Acinetobacter baumannii,mobilizable,9132,MOBQ,3.78917578112932,0.888874900639474,34602.7532332729,rep_cluster_1172,Single replicons,3892871,37.3083661848445,3,circular,-
GCA_014705825,NZ_CP061526.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,14639,No MOB,11.288381379558,4.09933056544627,165250.61501535,rep_cluster_1172,Single replicons,4031161,38.247148029237,1,circular,PTU-Pse7
GCA_015910475,NZ_CP065434.1,Acinetobacter,Acinetobacter baumannii,non-mobilizable,6667,No MOB,3.69880740554393,0.613983540744375,24659.9489727614,rep_cluster_1254,Single replicons,4016386,33.3433328333583,2,circular,-
GCA_015910475,NZ_CP065433.1,Acinetobacter,Acinetobacter baumannii,mobilizable,9395,MOBQ,4.43202939949695,1.03672595732267,41638.9162082739,rep_cluster_1226,Single replicons,4016386,35.412453432677,2,circular,PTU-Pse3
GCA_016027055,NZ_CP065663.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,15161,No MOB,10.7254243401032,4.51888034155867,162608.158420305,rep_cluster_1902,Single replicons,3598417,36.765384869072,3,circular,-
GCA_016725945,NZ_CP068196.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,8087,MOBQ,13.1804673851391,2.93338337623134,106590.43974362,rep_cluster_1172,Single replicons,3633703,35.353035736367,6,circular,-
GCA_016726205,NZ_CP068183.1,Acinetobacter,Acinetobacter ursingii,mobilizable,5501,MOBP,16.9140063881579,2.72027548757661,93043.9491412568,-,Single replicons,3420387,36.938738411198,4,circular,PTU-Pse11
GCA_016726345,NZ_CP068178.1,Acinetobacter,Acinetobacter ursingii,non-mobilizable,5483,No MOB,20.7715105653432,3.47050131975049,113890.192429777,rep_cluster_1219,Single replicons,3281664,39.3580156848441,4,circular,-
GCA_016726345,NZ_CP068179.1,Acinetobacter,Acinetobacter ursingii,mobilizable,4721,MOBP,12.7408964336858,1.83290465030638,60149.7720634305,-,Single replicons,3281664,38.6570641813175,4,circular,-
GCA_016726345,NZ_CP068177.1,Acinetobacter,Acinetobacter ursingii,mobilizable,74837,MOBP,1.56565765511023,3.57041799329499,117169.121935484,-,Single replicons,3281664,37.4640886192659,4,circular,-
GCA_016726625,NZ_CP068185.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,50463,MOBP,3.12780239388099,4.72717921463453,157838.292202416,rep_cluster_1656,Single replicons,3338953,39.3674573449854,9,circular,-
GCA_016726625,NZ_CP068186.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,7913,MOBQ,14.8390439741207,3.5167118245515,117421.354967217,rep_cluster_1071,Single replicons,3338953,37.8111967648174,9,circular,-
GCA_016726625,NZ_CP068193.1,Acinetobacter,Acinetobacter johnsonii,non-mobilizable,7350,No MOB,7.98617919205442,1.7579887186672,58698.4170616,-,Single replicons,3338953,38.0680272108844,9,circular,-
GCA_016726625,NZ_CP068189.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,8393,MOBQ,15.2627525977231,3.83654045303092,128100.28255269,-,Single replicons,3338953,34.6717502680805,9,circular,-
GCA_016728805,NZ_CP068202.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,183617,Multiple MOB,1.00003186126124,5.09443084502662,183622.850269204,rep_cluster_1656,Single replicons,3604384,39.0998654808651,8,circular,-
GCA_016728805,NZ_CP068210.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,3618,MOBQ,16.3843241251015,1.64462179070314,59278.4846846173,-,Single replicons,3604384,37.6174682144831,8,circular,PTU-Pse2
GCA_016728805,NZ_CP068209.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,6362,MOBP,18.7443125516857,3.30850754120051,119251.316453825,-,Single replicons,3604384,36.0578434454574,8,circular,-
GCA_016728805,NZ_CP068205.1,Acinetobacter,Acinetobacter johnsonii,mobilizable,131816,Multiple MOB,1.65525918955133,6.05345172239965,218189.645329898,-,Single replicons,3604384,38.3944285974389,8,circular,-
